"goods_img","goods_title","goods_price","goods_sales","shop_title","shop_platform","goods_link","grab_time","page_type","category"
"https://imgservice3.suning.cn/uimg1/b2c/image/1OuRBJThNBMP3l2M571b-A.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款运动鞋耐磨透气板鞋舒适厚底面包鞋休闲鞋395022-02 ZP耐磨透气板鞋舒适厚底面包鞋","55900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436085468.html","2025-07-06 19:15","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/G-6X0UksK3SBRDGMnnkpXA.jpg_400w_400h_4e","PUMA彪马男鞋女鞋板鞋新款户外运动鞋轻便透气耐磨低帮复古休闲鞋 395075-01 ZP轻便透气耐磨低帮复古休闲鞋","53900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436086491.html","2025-07-06 19:15","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/GqnYE8Aae6HI9uZIMkSC1w.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋 新款运动低帮轻便时尚复古情侣厚底休闲板鞋395080-02 ZP低帮轻便时尚复古情侣厚底休闲板鞋","48900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436086961.html","2025-07-06 19:15","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/ogik-XsmUwsNG7qoP2kbRA.jpg_400w_400h_4e","PUMA彪马男鞋女鞋新款轻便透气户外滑板鞋低帮休闲板鞋395202-05 ZP轻便透气户外滑板鞋低帮休闲板鞋","49900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436087840.html","2025-07-06 19:15","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/Nx2w7gmnAsStSxvXg2yLOQ.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款拼接撞色轻便运动低帮休闲板鞋395388-01 ZP拼接撞色轻便运动低帮休闲板鞋","54900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436087976.html","2025-07-06 19:15","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/Kzvm9yv30PbI-tqX0GLO5g.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款 豹纹拼接板鞋复古低帮休闲鞋395735-01 ZP豹纹拼接板鞋复古低帮休闲鞋","54900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436088256.html","2025-07-06 19:15","product","服装鞋帽"
"https://imgservice2.suning.cn/uimg1/b2c/image/zLxjKHu3Q4vlKaFrli95eA.jpg_400w_400h_4e","彪马(PUMA)女鞋新款运动鞋轻便耐磨低帮时尚舒适休闲板鞋395737-02 ZP轻便耐磨低帮时尚舒适休闲板鞋","56900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436088433.html","2025-07-06 19:15","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/YSHMOv6A18OwrZvAAdkVMQ.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋 新款运动鞋户外出行潮流时尚低帮轻便休闲鞋395773-02 ZP潮流时尚低帮轻便休闲鞋","64900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436088686.html","2025-07-06 19:15","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/aRi4pwsDEC8ZuGqTUI2NDA.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款板鞋低帮耐磨休闲鞋户外出行平底鞋板鞋395783-02 ZP低帮耐磨休闲鞋","54900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436089944.html","2025-07-06 19:15","product","运动户外"
"https://imgservice3.suning.cn/uimg1/b2c/image/yGNNoaGFvLg9rOUa43Cv1A.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款轻便休闲鞋校园运动鞋情侣低帮板鞋 395830-02 ZP轻便休闲鞋低帮板鞋","57900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436089976.html","2025-07-06 19:15","product","运动户外"
"https://imgservice4.suning.cn/uimg1/b2c/image/aC1CAI9ZqRM1d1vm4yVYAQ.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款情侣运动鞋潮流时尚透气休闲鞋 396147-01 ZP潮流时尚透气休闲鞋","44900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436090015.html","2025-07-06 19:15","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/gdo9nQmBk_MRIgIoQ4evtA.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款情侣运动鞋潮流时尚舒适透气休闲鞋板鞋396464-01 ZP潮流时尚舒适透气休闲鞋","57900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436090175.html","2025-07-06 19:15","product","运动户外"
"https://imgservice5.suning.cn/uimg1/b2c/image/zwfPkkEQaJsKwBEdzv-vWw.jpg_400w_400h_4e","PUMA彪马男鞋女鞋新款潮流百搭运动鞋复古低帮休闲板鞋397262-02 ZP潮流百搭运动鞋复古低帮休闲板鞋","55900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436091596.html","2025-07-06 19:15","product","运动户外"
"https://imgservice1.suning.cn/uimg1/b2c/image/6iftFVA-_ZwK6zQPpyGN8g.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款板鞋撞色拼接面包鞋休闲鞋运动板鞋 397495-01 ZP撞色拼接面包鞋休闲鞋运动板鞋","54900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436092419.html","2025-07-06 19:15","product","运动户外"
"https://imgservice2.suning.cn/uimg1/b2c/image/ESNelD5hhrwIjCjt5RusAw.jpg_400w_400h_4e","彪马(PUMA)男鞋女鞋新款情侣款经典低帮舒适运动鞋翻毛皮休闲鞋板鞋 397549-01 ZP经典低帮舒适运动鞋","67900.00","0","苏宁自营","苏宁","https://product.suning.com/0000000000/12436092871.html","2025-07-06 19:15","product","运动户外"
